# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
2.618473895582329458e-02 1.346000000000000085e+00 2.496519999999999868e+02 3.059999999999999942e-01 2.493071680000004449e+02 1.408000000000001048e-03 2.501359120000002463e+02
2.621686746987951858e-02 1.340000000000000080e+00 2.496579999999999870e+02 3.019999999999999907e-01 2.493191040000004364e+02 1.384000000000001115e-03 2.501429280000003814e+02
2.624899598393574257e-02 1.336000000000000076e+00 2.496620000000000061e+02 2.979999999999999871e-01 2.493270720000004417e+02 1.368000000000000943e-03 2.501493760000001885e+02
2.628112449799196657e-02 1.330000000000000071e+00 2.496680000000000064e+02 2.919999999999999818e-01 2.493390240000004496e+02 1.344000000000001010e-03 2.501567360000001656e+02
2.631325301204819403e-02 1.326000000000000068e+00 2.496719999999999970e+02 2.879999999999999782e-01 2.493469920000004265e+02 1.328000000000001055e-03 2.501578240000003177e+02
2.634538152610441802e-02 1.322000000000000064e+00 2.496759999999999877e+02 2.859999999999999765e-01 2.493549440000004154e+02 1.312000000000000883e-03 2.501618639999999232e+02
2.637751004016064202e-02 1.322000000000000064e+00 2.496759999999999877e+02 2.859999999999999765e-01 2.493549440000004154e+02 1.312000000000000883e-03 2.501618639999999232e+02
2.640963855421686601e-02 1.320000000000000062e+00 2.496779999999999973e+02 2.839999999999999747e-01 2.493589280000004180e+02 1.304000000000000905e-03 2.501649999999996794e+02
2.644176706827309348e-02 1.316000000000000059e+00 2.496819999999999879e+02 2.839999999999999747e-01 2.493668640000004189e+02 1.288000000000000950e-03 2.501720319999997173e+02
2.647389558232931747e-02 1.314000000000000057e+00 2.496839999999999975e+02 2.819999999999999729e-01 2.493708480000003931e+02 1.280000000000000972e-03 2.501731759999998417e+02
2.650602409638554147e-02 1.314000000000000057e+00 2.496839999999999975e+02 2.819999999999999729e-01 2.493708480000003931e+02 1.280000000000000972e-03 2.501731759999998417e+02
2.653815261044176546e-02 1.310000000000000053e+00 2.496899999999999977e+02 2.780000000000000249e-01 2.493827520000004085e+02 1.240000000000000867e-03 2.501808640000000423e+02
2.657028112449799293e-02 1.308000000000000052e+00 2.496920000000000073e+02 2.760000000000000231e-01 2.493867360000004112e+02 1.232000000000000890e-03 2.501809680000000355e+02
2.660240963855421692e-02 1.302000000000000046e+00 2.496980000000000075e+02 2.700000000000000178e-01 2.493986880000003907e+02 1.208000000000000957e-03 2.501893760000003795e+02
2.663453815261044091e-02 1.302000000000000046e+00 2.496980000000000075e+02 2.700000000000000178e-01 2.493986880000003907e+02 1.208000000000000957e-03 2.501893760000003795e+02
2.666666666666666838e-02 1.298000000000000043e+00 2.497019999999999982e+02 2.660000000000000142e-01 2.494066560000003960e+02 1.192000000000000785e-03 2.501954320000004941e+02
2.669879518072289237e-02 1.298000000000000043e+00 2.497019999999999982e+02 2.660000000000000142e-01 2.494066560000003960e+02 1.192000000000000785e-03 2.501954320000004941e+02
2.673092369477911637e-02 1.298000000000000043e+00 2.497019999999999982e+02 2.660000000000000142e-01 2.494066560000003960e+02 1.192000000000000785e-03 2.501954320000004941e+02
2.676305220883534036e-02 1.292000000000000037e+00 2.497079999999999984e+02 2.620000000000000107e-01 2.494185920000003875e+02 1.168000000000000852e-03 2.501997280000002490e+02
2.679518072289156783e-02 1.286000000000000032e+00 2.497139999999999986e+02 2.580000000000000071e-01 2.494305280000004075e+02 1.144000000000000702e-03 2.502063839999997583e+02
2.682730923694779182e-02 1.286000000000000032e+00 2.497139999999999986e+02 2.580000000000000071e-01 2.494305280000004075e+02 1.144000000000000702e-03 2.502063839999997583e+02
2.685943775100401582e-02 1.282000000000000028e+00 2.497179999999999893e+02 2.560000000000000053e-01 2.494384800000003963e+02 1.128000000000000747e-03 2.502109759999994480e+02
2.689156626506023981e-02 1.282000000000000028e+00 2.497179999999999893e+02 2.560000000000000053e-01 2.494384800000003963e+02 1.128000000000000747e-03 2.502109759999994480e+02
2.692369477911646727e-02 1.280000000000000027e+00 2.497199999999999989e+02 2.540000000000000036e-01 2.494424640000003990e+02 1.120000000000000769e-03 2.502123439999994616e+02
2.695582329317269127e-02 1.278000000000000025e+00 2.497220000000000084e+02 2.520000000000000018e-01 2.494464480000003732e+02 1.112000000000000792e-03 2.502157359999996800e+02
2.698795180722891526e-02 1.276000000000000023e+00 2.497239999999999895e+02 2.520000000000000018e-01 2.494504160000003878e+02 1.104000000000000814e-03 2.502193919999999707e+02
2.702008032128513926e-02 1.268000000000000016e+00 2.497319999999999993e+02 2.459999999999999964e-01 2.494663360000003536e+02 1.072000000000000687e-03 2.502276400000002923e+02
2.705220883534136672e-02 1.262000000000000011e+00 2.497379999999999995e+02 2.439999999999999947e-01 2.494782560000003571e+02 1.048000000000000754e-03 2.502339840000002198e+02
2.708433734939759072e-02 1.262000000000000011e+00 2.497379999999999995e+02 2.439999999999999947e-01 2.494782560000003571e+02 1.048000000000000754e-03 2.502339840000002198e+02
2.711646586345381471e-02 1.260000000000000009e+00 2.497400000000000091e+02 2.419999999999999929e-01 2.494822400000003313e+02 1.040000000000000776e-03 2.502352320000001669e+02
2.714859437751003871e-02 1.260000000000000009e+00 2.497400000000000091e+02 2.419999999999999929e-01 2.494822400000003313e+02 1.040000000000000776e-03 2.502352320000001669e+02
2.718072289156626617e-02 1.260000000000000009e+00 2.497400000000000091e+02 2.419999999999999929e-01 2.494822400000003313e+02 1.040000000000000776e-03 2.502352320000001669e+02
2.721285140562249016e-02 1.260000000000000009e+00 2.497400000000000091e+02 2.419999999999999929e-01 2.494822400000003313e+02 1.040000000000000776e-03 2.502352320000001669e+02
2.724497991967871416e-02 1.256000000000000005e+00 2.497439999999999998e+02 2.379999999999999893e-01 2.494902080000003366e+02 1.024000000000000604e-03 2.502410400000002255e+02
2.727710843373493815e-02 1.252000000000000002e+00 2.497479999999999905e+02 2.340000000000000135e-01 2.494981760000003135e+02 1.008000000000000649e-03 2.502442880000001821e+02
2.730923694779116562e-02 1.247999999999999998e+00 2.497520000000000095e+02 2.300000000000000100e-01 2.495061440000003188e+02 9.920000000000006937e-04 2.502475679999995748e+02
2.734136546184738961e-02 1.243999999999999995e+00 2.497560000000000002e+02 2.280000000000000082e-01 2.495140960000003076e+02 9.760000000000007385e-04 2.502498399999996650e+02
2.737349397590361361e-02 1.237999999999999989e+00 2.497620000000000005e+02 2.220000000000000029e-01 2.495260480000002872e+02 9.520000000000006972e-04 2.502584159999998121e+02
2.740562248995984107e-02 1.237999999999999989e+00 2.497620000000000005e+02 2.220000000000000029e-01 2.495260480000002872e+02 9.520000000000006972e-04 2.502584159999998121e+02
2.743775100401606507e-02 1.233999999999999986e+00 2.497659999999999911e+02 2.179999999999999993e-01 2.495340160000002925e+02 9.360000000000007420e-04 2.502608639999995432e+02
2.746987951807228906e-02 1.233999999999999986e+00 2.497659999999999911e+02 2.179999999999999993e-01 2.495340160000002925e+02 9.360000000000007420e-04 2.502608639999995432e+02
2.750200803212851305e-02 1.231999999999999984e+00 2.497680000000000007e+02 2.179999999999999993e-01 2.495379840000002787e+02 9.280000000000007644e-04 2.502620399999995584e+02
2.753413654618474052e-02 1.229999999999999982e+00 2.497700000000000102e+02 2.159999999999999976e-01 2.495419680000002813e+02 9.200000000000006783e-04 2.502643679999997630e+02
2.756626506024096451e-02 1.227999999999999980e+00 2.497719999999999914e+02 2.139999999999999958e-01 2.495459520000002840e+02 9.120000000000007007e-04 2.502645119999997974e+02
2.759839357429718851e-02 1.225999999999999979e+00 2.497740000000000009e+02 2.139999999999999958e-01 2.495499200000002702e+02 9.040000000000007231e-04 2.502648879999998712e+02
2.763052208835341250e-02 1.223999999999999977e+00 2.497760000000000105e+02 2.119999999999999940e-01 2.495539040000002728e+02 8.960000000000006371e-04 2.502674560000000099e+02
2.766265060240963997e-02 1.223999999999999977e+00 2.497760000000000105e+02 2.119999999999999940e-01 2.495539040000002728e+02 8.960000000000006371e-04 2.502674560000000099e+02
2.769477911646586396e-02 1.223999999999999977e+00 2.497760000000000105e+02 2.119999999999999940e-01 2.495539040000002728e+02 8.960000000000006371e-04 2.502674560000000099e+02
2.772690763052208796e-02 1.217999999999999972e+00 2.497820000000000107e+02 2.059999999999999887e-01 2.495658560000002524e+02 8.720000000000007042e-04 2.502730400000002078e+02
2.775903614457831195e-02 1.213999999999999968e+00 2.497860000000000014e+02 2.020000000000000129e-01 2.495738240000002577e+02 8.560000000000006406e-04 2.502769920000005754e+02
2.779116465863453941e-02 1.213999999999999968e+00 2.497860000000000014e+02 2.020000000000000129e-01 2.495738240000002577e+02 8.560000000000006406e-04 2.502769920000005754e+02
2.782329317269076341e-02 1.211999999999999966e+00 2.497880000000000109e+02 2.000000000000000111e-01 2.495778080000002603e+02 8.480000000000006630e-04 2.502770320000005881e+02
2.785542168674698740e-02 1.211999999999999966e+00 2.497880000000000109e+02 2.000000000000000111e-01 2.495778080000002603e+02 8.480000000000006630e-04 2.502770320000005881e+02
2.788755020080321140e-02 1.207999999999999963e+00 2.497920000000000016e+02 1.960000000000000075e-01 2.495857760000002372e+02 8.320000000000005993e-04 2.502807440000003965e+02
2.791967871485943886e-02 1.205999999999999961e+00 2.497940000000000111e+02 1.940000000000000058e-01 2.495897600000002399e+02 8.240000000000006217e-04 2.502808160000003852e+02
2.795180722891566286e-02 1.205999999999999961e+00 2.497940000000000111e+02 1.940000000000000058e-01 2.495897600000002399e+02 8.240000000000006217e-04 2.502808160000003852e+02
2.798393574297188685e-02 1.205999999999999961e+00 2.497940000000000111e+02 1.940000000000000058e-01 2.495897600000002399e+02 8.240000000000006217e-04 2.502808160000003852e+02
2.801606425702811085e-02 1.203999999999999959e+00 2.497959999999999923e+02 1.920000000000000040e-01 2.495937440000002425e+02 8.160000000000006441e-04 2.502835600000004774e+02
2.804819277108433831e-02 1.201999999999999957e+00 2.497980000000000018e+02 1.900000000000000022e-01 2.495977280000002452e+02 8.080000000000005581e-04 2.502856080000003942e+02
2.808032128514056230e-02 1.201999999999999957e+00 2.497980000000000018e+02 1.900000000000000022e-01 2.495977280000002452e+02 8.080000000000005581e-04 2.502856080000003942e+02
2.811244979919678630e-02 1.199999999999999956e+00 2.498000000000000114e+02 1.880000000000000004e-01 2.496017120000002194e+02 8.000000000000005804e-04 2.502886079999996980e+02
2.814457831325301376e-02 1.199999999999999956e+00 2.498000000000000114e+02 1.880000000000000004e-01 2.496017120000002194e+02 8.000000000000005804e-04 2.502886079999996980e+02
2.817670682730923776e-02 1.199999999999999956e+00 2.498000000000000114e+02 1.880000000000000004e-01 2.496017120000002194e+02 8.000000000000005804e-04 2.502886079999996980e+02
2.820883534136546175e-02 1.199999999999999956e+00 2.498000000000000114e+02 1.880000000000000004e-01 2.496017120000002194e+02 8.000000000000005804e-04 2.502886079999996980e+02
2.824096385542168575e-02 1.195999999999999952e+00 2.498040000000000020e+02 1.839999999999999969e-01 2.496096800000002247e+02 7.840000000000006252e-04 2.502890079999995407e+02
2.827309236947791321e-02 1.193999999999999950e+00 2.498060000000000116e+02 1.819999999999999951e-01 2.496136640000002274e+02 7.760000000000005392e-04 2.502907119999994450e+02
2.830522088353413721e-02 1.191999999999999948e+00 2.498079999999999927e+02 1.819999999999999951e-01 2.496176320000002136e+02 7.680000000000005616e-04 2.502945919999991986e+02
2.833734939759036120e-02 1.191999999999999948e+00 2.498079999999999927e+02 1.819999999999999951e-01 2.496176320000002136e+02 7.680000000000005616e-04 2.502945919999991986e+02
2.836947791164658519e-02 1.191999999999999948e+00 2.498079999999999927e+02 1.819999999999999951e-01 2.496176320000002136e+02 7.680000000000005616e-04 2.502945919999991986e+02
2.840160642570281266e-02 1.187999999999999945e+00 2.498120000000000118e+02 1.779999999999999916e-01 2.496256000000002189e+02 7.520000000000006063e-04 2.502998879999996973e+02
2.843373493975903665e-02 1.185999999999999943e+00 2.498139999999999930e+02 1.759999999999999898e-01 2.496295840000001931e+02 7.440000000000005203e-04 2.503024159999999654e+02
2.846586345381526065e-02 1.181999999999999940e+00 2.498180000000000121e+02 1.719999999999999862e-01 2.496375520000001984e+02 7.280000000000005651e-04 2.503061360000002651e+02
2.849799196787148464e-02 1.181999999999999940e+00 2.498180000000000121e+02 1.719999999999999862e-01 2.496375520000001984e+02 7.280000000000005651e-04 2.503061360000002651e+02
2.853012048192771211e-02 1.177999999999999936e+00 2.498220000000000027e+02 1.680000000000000104e-01 2.496455200000002037e+02 7.120000000000005014e-04 2.503116080000000920e+02
2.856224899598393610e-02 1.177999999999999936e+00 2.498220000000000027e+02 1.680000000000000104e-01 2.496455200000002037e+02 7.120000000000005014e-04 2.503116080000000920e+02
2.859437751004016010e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.862650602409638409e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.865863453815261155e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.869076305220883555e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.872289156626505954e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.875502008032128354e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.878714859437751100e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.881927710843373500e-02 1.171999999999999931e+00 2.498280000000000030e+02 1.620000000000000051e-01 2.496574720000001832e+02 6.880000000000004601e-04 2.503165040000001227e+02
2.885140562248995899e-02 1.169999999999999929e+00 2.498300000000000125e+02 1.620000000000000051e-01 2.496614400000001694e+02 6.800000000000004825e-04 2.503179760000003569e+02
2.888353413654618645e-02 1.169999999999999929e+00 2.498300000000000125e+02 1.620000000000000051e-01 2.496614400000001694e+02 6.800000000000004825e-04 2.503179760000003569e+02
2.891566265060241045e-02 1.167999999999999927e+00 2.498319999999999936e+02 1.620000000000000051e-01 2.496654080000002409e+02 6.720000000000005049e-04 2.503216240000002131e+02
2.894779116465863444e-02 1.163999999999999924e+00 2.498360000000000127e+02 1.600000000000000033e-01 2.496733440000002133e+02 6.560000000000004413e-04 2.503277200000002267e+02
2.897991967871485844e-02 1.161999999999999922e+00 2.498379999999999939e+02 1.580000000000000016e-01 2.496773280000002160e+02 6.480000000000004636e-04 2.503287200000000325e+02
2.901204819277108590e-02 1.161999999999999922e+00 2.498379999999999939e+02 1.580000000000000016e-01 2.496773280000002160e+02 6.480000000000004636e-04 2.503287200000000325e+02
2.904417670682730990e-02 1.161999999999999922e+00 2.498379999999999939e+02 1.580000000000000016e-01 2.496773280000002160e+02 6.480000000000004636e-04 2.503287200000000325e+02
2.907630522088353389e-02 1.159999999999999920e+00 2.498400000000000034e+02 1.559999999999999998e-01 2.496813120000002186e+02 6.400000000000004860e-04 2.503291199999999037e+02
2.910843373493975789e-02 1.157999999999999918e+00 2.498420000000000130e+02 1.539999999999999980e-01 2.496852960000001929e+02 6.320000000000004000e-04 2.503310000000001025e+02
2.914056224899598535e-02 1.157999999999999918e+00 2.498420000000000130e+02 1.539999999999999980e-01 2.496852960000001929e+02 6.320000000000004000e-04 2.503310000000001025e+02
2.917269076305220935e-02 1.155999999999999917e+00 2.498439999999999941e+02 1.539999999999999980e-01 2.496892640000002075e+02 6.240000000000004224e-04 2.503341519999996194e+02
2.920481927710843334e-02 1.153999999999999915e+00 2.498460000000000036e+02 1.519999999999999962e-01 2.496932480000002101e+02 6.160000000000004448e-04 2.503360799999996402e+02
2.923694779116465733e-02 1.151999999999999913e+00 2.498480000000000132e+02 1.499999999999999944e-01 2.496972320000001844e+02 6.080000000000004672e-04 2.503382639999995263e+02
2.926907630522088480e-02 1.149999999999999911e+00 2.498499999999999943e+02 1.479999999999999927e-01 2.497012160000001870e+02 6.000000000000003811e-04 2.503402399999996248e+02
2.930120481927710879e-02 1.149999999999999911e+00 2.498499999999999943e+02 1.479999999999999927e-01 2.497012160000001870e+02 6.000000000000003811e-04 2.503402399999996248e+02
2.933333333333333279e-02 1.147999999999999909e+00 2.498520000000000039e+02 1.459999999999999909e-01 2.497052000000001897e+02 5.920000000000004035e-04 2.503433199999997782e+02
2.936546184738955678e-02 1.145999999999999908e+00 2.498540000000000134e+02 1.439999999999999891e-01 2.497091840000001923e+02 5.840000000000004259e-04 2.503452639999998439e+02
2.939759036144578425e-02 1.143999999999999906e+00 2.498559999999999945e+02 1.419999999999999873e-01 2.497131680000001666e+02 5.760000000000004483e-04 2.503469359999999995e+02
2.942971887550200824e-02 1.143999999999999906e+00 2.498559999999999945e+02 1.419999999999999873e-01 2.497131680000001666e+02 5.760000000000004483e-04 2.503469359999999995e+02
2.946184738955823224e-02 1.143999999999999906e+00 2.498559999999999945e+02 1.419999999999999873e-01 2.497131680000001666e+02 5.760000000000004483e-04 2.503469359999999995e+02
2.949397590361445623e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.952610441767068369e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.955823293172690769e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.959036144578313168e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.962248995983935915e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.965461847389558314e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.968674698795180714e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.971887550200803113e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.975100401606425859e-02 1.139999999999999902e+00 2.498600000000000136e+02 1.380000000000000115e-01 2.497211360000001719e+02 5.600000000000003846e-04 2.503508160000000089e+02
2.978313253012048259e-02 1.137999999999999901e+00 2.498619999999999948e+02 1.360000000000000098e-01 2.497251200000001745e+02 5.520000000000004070e-04 2.503539840000002812e+02
2.981526104417670658e-02 1.133999999999999897e+00 2.498660000000000139e+02 1.320000000000000062e-01 2.497330880000001514e+02 5.360000000000003434e-04 2.503578160000000139e+02
2.984738955823293058e-02 1.133999999999999897e+00 2.498660000000000139e+02 1.320000000000000062e-01 2.497330880000001514e+02 5.360000000000003434e-04 2.503578160000000139e+02
2.987951807228915804e-02 1.133999999999999897e+00 2.498660000000000139e+02 1.320000000000000062e-01 2.497330880000001514e+02 5.360000000000003434e-04 2.503578160000000139e+02
2.991164658634538204e-02 1.133999999999999897e+00 2.498660000000000139e+02 1.320000000000000062e-01 2.497330880000001514e+02 5.360000000000003434e-04 2.503578160000000139e+02
2.994377510040160603e-02 1.131999999999999895e+00 2.498679999999999950e+02 1.300000000000000044e-01 2.497370720000001540e+02 5.280000000000003657e-04 2.503598320000001820e+02
2.997590361445783003e-02 1.129999999999999893e+00 2.498700000000000045e+02 1.280000000000000027e-01 2.497410560000001567e+02 5.200000000000003881e-04 2.503600000000002126e+02
3.000803212851405749e-02 1.125999999999999890e+00 2.498739999999999952e+02 1.239999999999999991e-01 2.497490240000001620e+02 5.040000000000003245e-04 2.503660720000002300e+02
3.004016064257028149e-02 1.125999999999999890e+00 2.498739999999999952e+02 1.239999999999999991e-01 2.497490240000001620e+02 5.040000000000003245e-04 2.503660720000002300e+02
3.007228915662650548e-02 1.124000000000000110e+00 2.498760000000000048e+02 1.219999999999999973e-01 2.497530080000001362e+02 4.960000000000003469e-04 2.503699519999995005e+02
3.010441767068272947e-02 1.124000000000000110e+00 2.498760000000000048e+02 1.219999999999999973e-01 2.497530080000001362e+02 4.960000000000003469e-04 2.503699519999995005e+02
3.013654618473895694e-02 1.122000000000000108e+00 2.498779999999999859e+02 1.199999999999999956e-01 2.497569920000001389e+02 4.880000000000003692e-04 2.503739039999998965e+02
3.016867469879518093e-02 1.120000000000000107e+00 2.498799999999999955e+02 1.179999999999999938e-01 2.497609760000001415e+02 4.800000000000003916e-04 2.503759359999998821e+02
3.020080321285140493e-02 1.120000000000000107e+00 2.498799999999999955e+02 1.179999999999999938e-01 2.497609760000001415e+02 4.800000000000003916e-04 2.503759359999998821e+02
3.023293172690762892e-02 1.118000000000000105e+00 2.498820000000000050e+02 1.160000000000000059e-01 2.497649600000001442e+02 4.720000000000003598e-04 2.503791680000000497e+02
3.026506024096385639e-02 1.118000000000000105e+00 2.498820000000000050e+02 1.160000000000000059e-01 2.497649600000001442e+02 4.720000000000003598e-04 2.503791680000000497e+02
3.029718875502008038e-02 1.118000000000000105e+00 2.498820000000000050e+02 1.160000000000000059e-01 2.497649600000001442e+02 4.720000000000003598e-04 2.503791680000000497e+02
3.032931726907630438e-02 1.116000000000000103e+00 2.498839999999999861e+02 1.140000000000000041e-01 2.497689440000001468e+02 4.640000000000003822e-04 2.503823119999997004e+02
3.036144578313253184e-02 1.116000000000000103e+00 2.498839999999999861e+02 1.140000000000000041e-01 2.497689440000001468e+02 4.640000000000003822e-04 2.503823119999997004e+02
3.039357429718875583e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.042570281124497983e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.045783132530120382e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.048995983935743129e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.052208835341365528e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.055421686746987928e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.058634538152610327e-02 1.110000000000000098e+00 2.498899999999999864e+02 1.079999999999999988e-01 2.497808960000001264e+02 4.400000000000003409e-04 2.503931039999995960e+02
3.061847389558233073e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.065060240963855473e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.068273092369477872e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.071485943775100272e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.074698795180723018e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.077911646586345418e-02 1.106000000000000094e+00 2.498940000000000055e+02 1.039999999999999952e-01 2.497888640000001317e+02 4.240000000000003315e-04 2.503949039999998547e+02
3.081124497991967817e-02 1.102000000000000091e+00 2.498979999999999961e+02 1.000000000000000056e-01 2.497968320000001086e+02 4.080000000000003220e-04 2.503980000000001382e+02
3.084337349397590217e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.087550200803212963e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.090763052208835363e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.093975903614457762e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.097188755020080161e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.100401606425702908e-02 1.100000000000000089e+00 2.499000000000000057e+02 9.800000000000000377e-02 2.498008160000001112e+02 4.000000000000002902e-04 2.503996880000002818e+02
3.103614457831325307e-02 1.098000000000000087e+00 2.499019999999999868e+02 9.600000000000000200e-02 2.498048000000001139e+02 3.920000000000003126e-04 2.504003600000003757e+02
3.106827309236947707e-02 1.098000000000000087e+00 2.499019999999999868e+02 9.600000000000000200e-02 2.498048000000001139e+02 3.920000000000003126e-04 2.504003600000003757e+02
3.110040160642570453e-02 1.096000000000000085e+00 2.499039999999999964e+02 9.400000000000000022e-02 2.498087840000000881e+02 3.840000000000002808e-04 2.504025200000004645e+02
3.113253012048192853e-02 1.094000000000000083e+00 2.499060000000000059e+02 9.199999999999999845e-02 2.498127680000000908e+02 3.760000000000003032e-04 2.504039200000004541e+02
3.116465863453815252e-02 1.092000000000000082e+00 2.499079999999999870e+02 8.999999999999999667e-02 2.498167520000000934e+02 3.680000000000002713e-04 2.504047840000003760e+02
3.119678714859437652e-02 1.092000000000000082e+00 2.499079999999999870e+02 8.999999999999999667e-02 2.498167520000000934e+02 3.680000000000002713e-04 2.504047840000003760e+02
3.122891566265060398e-02 1.092000000000000082e+00 2.499079999999999870e+02 8.999999999999999667e-02 2.498167520000000934e+02 3.680000000000002713e-04 2.504047840000003760e+02
3.126104417670682450e-02 1.092000000000000082e+00 2.499079999999999870e+02 8.999999999999999667e-02 2.498167520000000934e+02 3.680000000000002713e-04 2.504047840000003760e+02
3.129317269076305197e-02 1.092000000000000082e+00 2.499079999999999870e+02 8.999999999999999667e-02 2.498167520000000934e+02 3.680000000000002713e-04 2.504047840000003760e+02
3.132530120481927943e-02 1.090000000000000080e+00 2.499099999999999966e+02 8.799999999999999489e-02 2.498207360000000961e+02 3.600000000000002395e-04 2.504086879999996427e+02
3.135742971887549996e-02 1.090000000000000080e+00 2.499099999999999966e+02 8.799999999999999489e-02 2.498207360000000961e+02 3.600000000000002395e-04 2.504086879999996427e+02
3.138955823293172742e-02 1.088000000000000078e+00 2.499120000000000061e+02 8.599999999999999312e-02 2.498247200000000987e+02 3.520000000000002619e-04 2.504103439999989575e+02
3.142168674698795489e-02 1.088000000000000078e+00 2.499120000000000061e+02 8.599999999999999312e-02 2.498247200000000987e+02 3.520000000000002619e-04 2.504103439999989575e+02
3.145381526104417541e-02 1.086000000000000076e+00 2.499139999999999873e+02 8.400000000000000522e-02 2.498287040000000729e+02 3.440000000000002301e-04 2.504115199999992001e+02
3.148594377510040287e-02 1.086000000000000076e+00 2.499139999999999873e+02 8.400000000000000522e-02 2.498287040000000729e+02 3.440000000000002301e-04 2.504115199999992001e+02
