# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
4.958333333333333481e-01 8.118000000000000682e+01 2.715600000000000023e+02 8.301000000000000512e+01 1.533858880000001363e+02 2.230680959999999047e+01 1.095330303999999160e+02
4.966666666666666452e-01 8.060599999999999454e+01 2.752860000000000014e+02 8.201000000000000512e+01 1.567591616000000272e+02 2.203734080000000972e+01 1.111663488000000228e+02
4.974999999999999978e-01 8.001999999999999602e+01 2.779060000000000059e+02 8.166599999999999682e+01 1.592513600000000054e+02 2.193702080000000265e+01 1.121663264000000737e+02
4.983333333333333504e-01 7.939600000000000080e+01 2.811220000000000141e+02 8.241400000000000148e+01 1.619654847999998992e+02 2.198124480000001668e+01 1.134705183999999747e+02
4.991666666666666474e-01 7.882800000000000296e+01 2.843299999999999841e+02 8.226600000000000534e+01 1.647956735999999580e+02 2.187263680000003774e+01 1.148368831999999031e+02
5.000000000000000000e-01 7.826000000000000512e+01 2.872839999999999918e+02 8.207399999999999807e+01 1.677098559999999736e+02 2.183676159999999911e+01 1.158300608000000409e+02
5.008333333333333526e-01 7.768200000000000216e+01 2.899320000000000164e+02 8.224200000000000443e+01 1.703536576000001048e+02 2.187415039999997290e+01 1.169500160000000761e+02
5.016666666666667052e-01 7.710599999999999454e+01 2.936800000000000068e+02 8.213400000000000034e+01 1.735901120000002038e+02 2.170949119999998089e+01 1.186095263999999361e+02
5.024999999999999467e-01 7.650000000000000000e+01 2.966240000000000236e+02 8.234999999999999432e+01 1.761663936000000774e+02 2.171699199999997631e+01 1.196916704000000635e+02
5.033333333333332993e-01 7.596999999999999886e+01 3.012040000000000077e+02 8.095999999999999375e+01 1.802350783999999919e+02 2.125983999999998630e+01 1.211826496000000049e+02
5.041666666666666519e-01 7.539799999999999613e+01 3.035400000000000205e+02 8.124399999999999977e+01 1.825361663999997006e+02 2.133765759999999645e+01 1.222182911999998964e+02
5.050000000000000044e-01 7.482599999999999341e+01 3.059839999999999804e+02 8.159199999999999875e+01 1.848714815999998962e+02 2.134358400000001055e+01 1.231645472000001291e+02
5.058333333333333570e-01 7.426999999999999602e+01 3.092259999999999991e+02 8.157800000000000296e+01 1.882023616000000175e+02 2.131216960000002203e+01 1.243950911999999249e+02
5.066666666666667096e-01 7.370999999999999375e+01 3.113639999999999759e+02 8.169599999999999795e+01 1.904811903999998890e+02 2.136535040000000407e+01 1.251580704000000281e+02
5.074999999999999512e-01 7.314000000000000057e+01 3.147640000000000100e+02 8.168600000000000705e+01 1.937819071999999494e+02 2.129709440000000242e+01 1.267209791999999737e+02
5.083333333333333037e-01 7.261599999999999966e+01 3.183220000000000027e+02 8.067199999999999704e+01 1.968370112000001484e+02 2.088228800000002394e+01 1.281680095999999480e+02
5.091666666666666563e-01 7.207999999999999829e+01 3.205840000000000032e+02 8.095000000000000284e+01 1.992113343999999699e+02 2.095815680000001890e+01 1.290378368000000364e+02
5.100000000000000089e-01 7.155599999999999739e+01 3.243840000000000146e+02 8.026800000000000068e+01 2.027816575999999600e+02 2.068304639999999139e+01 1.304526271999999381e+02
5.108333333333333615e-01 7.098399999999999466e+01 3.267300000000000182e+02 8.063400000000000034e+01 2.050940415999997413e+02 2.074226239999998000e+01 1.314874719999999968e+02
5.116666666666667140e-01 7.048199999999999932e+01 3.301519999999999868e+02 7.993399999999999750e+01 2.082563583999998116e+02 2.041551999999999012e+01 1.328106336000000169e+02
5.124999999999999556e-01 6.994599999999999795e+01 3.332019999999999982e+02 8.037800000000000011e+01 2.112596735999999567e+02 2.041730240000000052e+01 1.340328639999999893e+02
5.133333333333333082e-01 6.942199999999999704e+01 3.369820000000000277e+02 7.995999999999999375e+01 2.148647935999998140e+02 2.014093759999999378e+01 1.356123072000000036e+02
5.141666666666666607e-01 6.890600000000000591e+01 3.403740000000000236e+02 7.946800000000000352e+01 2.180310335999997449e+02 1.983791679999998792e+01 1.366671807999998691e+02
5.150000000000000133e-01 6.837800000000000011e+01 3.438059999999999832e+02 7.920600000000000307e+01 2.215261119999998698e+02 1.972973119999998914e+01 1.380452575999998999e+02
5.158333333333333659e-01 6.789199999999999591e+01 3.483700000000000045e+02 7.795399999999999352e+01 2.259533056000000215e+02 1.923387839999999471e+01 1.397499808000001167e+02
5.166666666666667185e-01 6.734199999999999875e+01 3.516759999999999877e+02 7.758199999999999363e+01 2.295229439999997680e+02 1.905729279999998838e+01 1.410519871999999282e+02
5.174999999999999600e-01 6.684199999999999875e+01 3.557540000000000191e+02 7.666800000000000637e+01 2.337703551999997842e+02 1.874676160000000635e+01 1.428108800000001111e+02
5.183333333333333126e-01 6.632599999999999341e+01 3.595659999999999741e+02 7.545799999999999841e+01 2.377921215999998878e+02 1.833845440000002114e+01 1.440625951999999472e+02
5.191666666666666652e-01 6.583799999999999386e+01 3.616200000000000045e+02 7.540200000000000102e+01 2.401474879999999814e+02 1.830654720000000424e+01 1.448951424000001111e+02
5.200000000000000178e-01 6.532200000000000273e+01 3.656220000000000141e+02 7.490800000000000125e+01 2.441165568000001258e+02 1.804848959999999636e+01 1.466840575999999885e+02
5.208333333333333703e-01 6.483199999999999363e+01 3.687780000000000200e+02 7.451399999999999579e+01 2.475666879999999992e+02 1.787447999999997705e+01 1.477248224000000505e+02
5.216666666666666119e-01 6.432399999999999807e+01 3.725380000000000109e+02 7.406399999999999295e+01 2.516859903999999801e+02 1.761169599999998781e+01 1.491449951999999826e+02
5.224999999999999645e-01 6.380599999999999739e+01 3.763720000000000141e+02 7.284000000000000341e+01 2.560774463999998147e+02 1.724267519999998655e+01 1.506223903999999720e+02
5.233333333333333171e-01 6.331199999999999761e+01 3.805459999999999923e+02 7.251800000000000068e+01 2.608220224000000371e+02 1.706281279999999612e+01 1.526879552000000047e+02
5.241666666666666696e-01 6.276800000000000068e+01 3.837860000000000014e+02 7.172599999999999909e+01 2.644875136000002271e+02 1.675717440000000025e+01 1.538697087999999553e+02
5.250000000000000222e-01 6.227600000000000335e+01 3.860299999999999727e+02 7.157800000000000296e+01 2.671336128000002077e+02 1.666633920000001723e+01 1.548481535999999892e+02
5.258333333333333748e-01 6.181799999999999784e+01 3.893759999999999764e+02 7.101600000000000534e+01 2.707826944000000253e+02 1.640417920000000152e+01 1.563101632000001473e+02
5.266666666666666163e-01 6.132800000000000296e+01 3.931979999999999791e+02 7.042799999999999727e+01 2.753072639999999751e+02 1.618106560000000727e+01 1.576372799999998620e+02
5.274999999999999689e-01 6.084799999999999898e+01 3.967679999999999723e+02 6.914799999999999613e+01 2.792530496000001676e+02 1.573876480000000733e+01 1.591552735999999300e+02
5.283333333333333215e-01 6.034599999999999653e+01 4.000400000000000205e+02 6.835599999999999454e+01 2.829435648000003312e+02 1.547032320000000460e+01 1.604488159999998800e+02
5.291666666666666741e-01 5.985399999999999920e+01 4.030720000000000027e+02 6.782999999999999829e+01 2.864502272000003700e+02 1.526901759999999975e+01 1.617534303999997576e+02
5.300000000000000266e-01 5.939999999999999858e+01 4.053079999999999927e+02 6.780800000000000693e+01 2.893584832000000802e+02 1.530110079999999151e+01 1.627015168000001495e+02
5.308333333333333792e-01 5.895199999999999818e+01 4.084340000000000259e+02 6.695199999999999818e+01 2.930134080000001404e+02 1.502859840000000347e+01 1.642248864000000594e+02
5.316666666666666208e-01 5.852600000000000335e+01 4.113380000000000223e+02 6.649800000000000466e+01 2.964061696000000552e+02 1.480745919999998605e+01 1.652318783999998573e+02
5.324999999999999734e-01 5.807000000000000028e+01 4.139220000000000255e+02 6.617000000000000171e+01 2.996517888000001903e+02 1.465203520000000204e+01 1.664703840000000810e+02
5.333333333333333259e-01 5.764200000000000301e+01 4.164839999999999804e+02 6.545600000000000307e+01 3.028893376000000330e+02 1.446021760000000533e+01 1.673217792000000657e+02
5.341666666666666785e-01 5.719599999999999795e+01 4.207099999999999795e+02 6.332999999999999829e+01 3.074001280000000520e+02 1.363311040000000141e+01 1.691139072000001420e+02
5.350000000000000311e-01 5.675399999999999778e+01 4.238580000000000041e+02 6.226599999999999824e+01 3.110591039999998770e+02 1.326376000000000488e+01 1.705215615999999841e+02
5.358333333333333837e-01 5.627799999999999869e+01 4.274359999999999786e+02 6.092999999999999972e+01 3.156364095999996380e+02 1.298942080000001198e+01 1.717865951999999368e+02
5.366666666666666252e-01 5.581199999999999761e+01 4.308539999999999850e+02 5.974000000000000199e+01 3.195472383999999693e+02 1.247166400000000586e+01 1.730712896000001990e+02
5.374999999999999778e-01 5.539999999999999858e+01 4.325559999999999832e+02 5.927000000000000313e+01 3.217909567999998899e+02 1.233495040000000387e+01 1.736825856000000385e+02
5.383333333333333304e-01 5.496999999999999886e+01 4.359540000000000077e+02 5.815200000000000102e+01 3.260146175999998945e+02 1.199754560000000225e+01 1.749661152000000470e+02
5.391666666666666829e-01 5.452000000000000313e+01 4.395899999999999750e+02 5.664000000000000057e+01 3.306159999999994739e+02 1.154684479999999525e+01 1.761507775999999694e+02
5.400000000000000355e-01 5.405599999999999739e+01 4.418120000000000118e+02 5.616799999999999926e+01 3.336773759999998674e+02 1.147971840000000121e+01 1.769957183999999870e+02
5.408333333333333881e-01 5.360600000000000165e+01 4.445280000000000200e+02 5.528999999999999915e+01 3.372930559999999218e+02 1.125477120000000220e+01 1.782425055999999586e+02
5.416666666666666297e-01 5.314999999999999858e+01 4.475799999999999841e+02 5.431600000000000250e+01 3.413950272000000155e+02 1.101245440000000642e+01 1.795185280000000034e+02
5.424999999999999822e-01 5.275999999999999801e+01 4.515400000000000205e+02 5.213000000000000256e+01 3.460009343999997782e+02 1.029376639999999909e+01 1.810766880000000754e+02
5.433333333333333348e-01 5.233800000000000097e+01 4.536979999999999791e+02 5.150200000000000244e+01 3.488283519999998816e+02 1.009691840000000340e+01 1.817532960000000060e+02
5.441666666666666874e-01 5.190599999999999881e+01 4.564900000000000091e+02 5.087199999999999989e+01 3.527355327999999872e+02 9.964425600000007321e+00 1.829399167999999634e+02
5.450000000000000400e-01 5.147599999999999909e+01 4.595040000000000191e+02 4.961599999999999966e+01 3.566150912000003359e+02 9.597036800000003254e+00 1.841263295999999912e+02
5.458333333333332815e-01 5.103199999999999648e+01 4.628319999999999936e+02 4.829200000000000159e+01 3.607335168000000749e+02 9.105017600000005373e+00 1.853685215999998661e+02
5.466666666666666341e-01 5.061800000000000210e+01 4.645439999999999827e+02 4.799799999999999756e+01 3.632076352000003681e+02 9.107443200000000516e+00 1.861489472000000376e+02
5.474999999999999867e-01 5.021200000000000330e+01 4.667520000000000095e+02 4.755799999999999983e+01 3.661410432000002970e+02 8.954342400000001589e+00 1.869043039999999394e+02
5.483333333333333393e-01 4.981000000000000227e+01 4.690179999999999723e+02 4.714200000000000301e+01 3.691705280000002176e+02 8.797942400000005492e+00 1.877088448000001222e+02
5.491666666666666918e-01 4.944800000000000040e+01 4.709399999999999977e+02 4.696800000000000352e+01 3.718913152000001787e+02 8.749183999999997852e+00 1.885169376000000057e+02
5.500000000000000444e-01 4.906600000000000250e+01 4.730520000000000209e+02 4.619800000000000040e+01 3.748586047999997959e+02 8.572934399999994071e+00 1.893254880000000355e+02
5.508333333333332860e-01 4.865599999999999881e+01 4.758539999999999850e+02 4.540800000000000125e+01 3.781658495999997172e+02 8.211356799999993683e+00 1.903806752000000699e+02
5.516666666666666385e-01 4.828799999999999670e+01 4.783919999999999959e+02 4.464999999999999858e+01 3.812636799999999084e+02 7.889171199999997164e+00 1.914109407999999632e+02
5.524999999999999911e-01 4.789999999999999858e+01 4.806399999999999864e+02 4.399199999999999733e+01 3.843664959999995290e+02 7.714649599999992446e+00 1.923257119999998963e+02
5.533333333333333437e-01 4.747200000000000131e+01 4.834660000000000082e+02 4.310199999999999676e+01 3.881017279999999232e+02 7.423478399999996924e+00 1.932866432000001851e+02
5.541666666666666963e-01 4.706000000000000227e+01 4.850960000000000036e+02 4.289200000000000301e+01 3.905277375999997957e+02 7.377875200000000078e+00 1.939228095999999368e+02
5.550000000000000488e-01 4.668999999999999773e+01 4.866259999999999764e+02 4.287599999999999767e+01 3.928071679999997059e+02 7.368700800000002715e+00 1.944964799999999059e+02
5.558333333333332904e-01 4.628600000000000136e+01 4.883360000000000127e+02 4.238000000000000256e+01 3.954620607999999038e+02 7.318483200000004629e+00 1.952869407999999680e+02
5.566666666666666430e-01 4.588600000000000279e+01 4.906680000000000064e+02 4.164800000000000324e+01 3.988815551999998661e+02 7.164678400000004110e+00 1.961601440000001162e+02
5.574999999999999956e-01 4.552199999999999847e+01 4.930140000000000100e+02 4.081000000000000227e+01 4.020413375999997925e+02 6.884067200000003162e+00 1.972426335999999480e+02
5.583333333333333481e-01 4.519800000000000040e+01 4.947939999999999827e+02 4.024000000000000199e+01 4.046539648000003240e+02 6.742985599999997248e+00 1.980653056000001015e+02
5.591666666666667007e-01 4.481799999999999784e+01 4.973940000000000055e+02 3.902400000000000091e+01 4.083052160000002004e+02 6.464700800000001912e+00 1.990091712000000257e+02
5.600000000000000533e-01 4.441599999999999682e+01 4.996259999999999764e+02 3.857999999999999829e+01 4.113782016000004091e+02 6.290102400000003868e+00 1.998859264000000451e+02
5.608333333333332948e-01 4.407399999999999807e+01 5.022359999999999900e+02 3.738000000000000256e+01 4.147970559999998841e+02 5.880806400000006207e+00 2.011611199999998405e+02
5.616666666666666474e-01 4.371999999999999886e+01 5.044460000000000264e+02 3.628399999999999892e+01 4.180712576000000240e+02 5.700688000000004862e+00 2.019636160000000302e+02
5.625000000000000000e-01 4.335600000000000165e+01 5.058500000000000227e+02 3.586200000000000188e+01 4.202879871999999182e+02 5.649769600000006164e+00 2.025128351999999268e+02
5.633333333333333526e-01 4.303399999999999892e+01 5.076920000000000073e+02 3.516400000000000148e+01 4.229301568000000202e+02 5.476761600000005004e+00 2.034772191999999507e+02
5.641666666666667052e-01 4.265599999999999881e+01 5.097839999999999918e+02 3.453000000000000114e+01 4.259414464000001317e+02 5.290854399999999735e+00 2.041371936000000744e+02
5.649999999999999467e-01 4.231600000000000250e+01 5.134099999999999682e+02 3.236999999999999744e+01 4.305072192000002929e+02 4.599830399999999209e+00 2.052863808000000745e+02
5.658333333333332993e-01 4.197599999999999909e+01 5.150819999999999936e+02 3.172599999999999909e+01 4.330302144000000908e+02 4.483190400000000686e+00 2.058088992000000417e+02
5.666666666666666519e-01 4.162599999999999767e+01 5.175080000000000382e+02 3.064999999999999858e+01 4.365311552000003417e+02 4.174899199999997812e+00 2.069386912000000507e+02
5.675000000000000044e-01 4.127400000000000091e+01 5.193659999999999854e+02 2.983800000000000097e+01 4.392775744000004465e+02 3.957551999999998404e+00 2.075739007999998762e+02
5.683333333333333570e-01 4.092399999999999949e+01 5.207820000000000391e+02 2.944399999999999906e+01 4.415714112000005116e+02 3.905167999999996642e+00 2.080472064000000785e+02
5.691666666666667096e-01 4.057399999999999807e+01 5.230420000000000300e+02 2.817800000000000082e+01 4.447109120000002918e+02 3.546550400000001879e+00 2.092180224000000521e+02
5.699999999999999512e-01 4.026800000000000068e+01 5.241440000000000055e+02 2.790800000000000125e+01 4.465049088000001802e+02 3.512646399999997282e+00 2.096147167999999681e+02
5.708333333333333037e-01 3.996800000000000352e+01 5.251180000000000518e+02 2.771399999999999864e+01 4.481443391999998767e+02 3.492528000000000521e+00 2.099670048000000122e+02
5.716666666666666563e-01 3.961200000000000188e+01 5.267820000000000391e+02 2.723400000000000176e+01 4.505297088000000940e+02 3.337296000000000262e+00 2.108316831999999010e+02
5.725000000000000089e-01 3.931199999999999761e+01 5.282459999999999809e+02 2.678000000000000114e+01 4.526955263999998351e+02 3.224035200000002099e+00 2.114029663999999400e+02
5.733333333333333615e-01 3.897599999999999909e+01 5.297119999999999891e+02 2.653200000000000003e+01 4.551202112000000852e+02 3.227846400000002891e+00 2.120447359999997730e+02
5.741666666666667140e-01 3.867799999999999727e+01 5.314539999999999509e+02 2.560399999999999920e+01 4.577676223999999934e+02 3.023708800000002306e+00 2.127133120000001725e+02
5.749999999999999556e-01 3.834799999999999898e+01 5.323319999999999936e+02 2.550799999999999912e+01 4.592557312000006391e+02 3.014476800000001511e+00 2.131371456000000819e+02
5.758333333333333082e-01 3.802799999999999869e+01 5.341860000000000355e+02 2.484400000000000119e+01 4.622801472000002718e+02 2.927740799999999144e+00 2.138941120000000922e+02
5.766666666666666607e-01 3.772800000000000153e+01 5.360560000000000400e+02 2.363599999999999923e+01 4.650610943999999449e+02 2.673747200000000213e+00 2.147988832000001764e+02
5.775000000000000133e-01 3.744599999999999795e+01 5.373479999999999563e+02 2.321000000000000085e+01 4.671882111999997846e+02 2.608339200000001856e+00 2.152994975999998815e+02
5.783333333333333659e-01 3.711800000000000210e+01 5.384379999999999882e+02 2.294800000000000040e+01 4.689806528000002004e+02 2.566441600000000101e+00 2.157647840000000770e+02
5.791666666666667185e-01 3.681600000000000250e+01 5.397200000000000273e+02 2.268400000000000105e+01 4.710820992000001866e+02 2.577132800000001556e+00 2.163530655999999794e+02
5.799999999999999600e-01 3.650800000000000267e+01 5.414819999999999709e+02 2.168799999999999883e+01 4.736216064000005304e+02 2.271529600000000038e+00 2.172090815999998767e+02
5.808333333333333126e-01 3.622399999999999665e+01 5.425420000000000300e+02 2.146799999999999997e+01 4.753945408000004704e+02 2.232617600000000202e+00 2.176152127999999379e+02
5.816666666666666652e-01 3.591400000000000148e+01 5.434859999999999900e+02 2.128999999999999915e+01 4.769810432000004425e+02 2.205296000000000145e+00 2.180329919999998083e+02
5.825000000000000178e-01 3.561599999999999966e+01 5.449220000000000255e+02 2.087199999999999989e+01 4.792715456000002519e+02 2.121980800000001111e+00 2.186139936000001853e+02
5.833333333333333703e-01 3.531799999999999784e+01 5.461140000000000327e+02 2.039600000000000080e+01 4.811792639999999892e+02 2.013180800000000215e+00 2.189653407999999217e+02
5.841666666666666119e-01 3.499600000000000222e+01 5.470259999999999536e+02 2.053000000000000114e+01 4.828163775999998393e+02 2.062812799999998337e+00 2.193115296000000285e+02
5.849999999999999645e-01 3.472399999999999665e+01 5.476299999999999955e+02 2.054799999999999827e+01 4.838570688000006044e+02 2.061814399999998049e+00 2.195407904000000201e+02
5.858333333333333171e-01 3.445199999999999818e+01 5.492140000000000555e+02 1.966199999999999903e+01 4.861235520000005863e+02 1.793193599999999277e+00 2.201812480000000392e+02
5.866666666666666696e-01 3.417000000000000171e+01 5.503099999999999454e+02 1.928800000000000026e+01 4.879623360000004482e+02 1.741827199999999243e+00 2.207497088000001781e+02
5.875000000000000222e-01 3.388600000000000279e+01 5.511939999999999600e+02 1.901999999999999957e+01 4.894811200000003168e+02 1.713231999999998978e+00 2.210927711999999872e+02
5.883333333333333748e-01 3.364200000000000301e+01 5.523360000000000127e+02 1.854200000000000159e+01 4.913089152000004560e+02 1.619046400000000885e+00 2.214223520000000178e+02
5.891666666666666163e-01 3.332800000000000296e+01 5.536079999999999472e+02 1.816000000000000014e+01 4.934737664000004997e+02 1.578649600000001207e+00 2.218953343999999106e+02
5.899999999999999689e-01 3.307000000000000028e+01 5.546939999999999600e+02 1.764000000000000057e+01 4.952350656000002118e+02 1.485923200000000444e+00 2.223367359999999735e+02
5.908333333333333215e-01 3.279200000000000159e+01 5.557580000000000382e+02 1.733599999999999852e+01 4.970636480000001143e+02 1.446211200000000696e+00 2.227841600000000426e+02
5.916666666666666741e-01 3.254200000000000159e+01 5.566699999999999591e+02 1.695400000000000063e+01 4.986340480000004050e+02 1.411478400000002020e+00 2.231529951999999355e+02
5.925000000000000266e-01 3.225800000000000267e+01 5.579719999999999800e+02 1.650400000000000134e+01 5.007240575999999805e+02 1.310668800000000633e+00 2.236175744000000236e+02
5.933333333333333792e-01 3.196999999999999886e+01 5.588419999999999845e+02 1.630600000000000094e+01 5.022720320000003085e+02 1.295836800000000455e+00 2.239219584000000509e+02
5.941666666666666208e-01 3.172800000000000153e+01 5.601079999999999472e+02 1.576600000000000001e+01 5.042326784000001680e+02 1.171328000000000591e+00 2.245385152000002051e+02
5.949999999999999734e-01 3.146199999999999974e+01 5.607980000000000018e+02 1.567999999999999972e+01 5.054294207999998889e+02 1.156656000000000573e+00 2.248430591999999137e+02
5.958333333333333259e-01 3.117200000000000060e+01 5.619479999999999791e+02 1.525200000000000067e+01 5.073686080000000516e+02 1.089990400000000692e+00 2.253713888000001191e+02
5.966666666666666785e-01 3.092200000000000060e+01 5.629479999999999791e+02 1.494999999999999929e+01 5.090786752000002480e+02 1.047820799999999775e+00 2.257933823999999277e+02
5.975000000000000311e-01 3.069600000000000151e+01 5.636879999999999882e+02 1.476800000000000068e+01 5.103735168000002318e+02 1.029868799999999585e+00 2.260230655999999954e+02
5.983333333333333837e-01 3.044999999999999929e+01 5.642960000000000491e+02 1.469200000000000017e+01 5.114397568000000547e+02 1.020588799999999852e+00 2.262736256000000878e+02
5.991666666666666252e-01 3.020799999999999841e+01 5.648300000000000409e+02 1.464000000000000057e+01 5.123979584000002205e+02 1.016534399999999616e+00 2.264608160000000510e+02
5.999999999999999778e-01 2.992599999999999838e+01 5.657659999999999627e+02 1.423600000000000065e+01 5.140174272000000428e+02 9.702623999999997473e-01 2.268165280000000337e+02
6.008333333333333304e-01 2.965200000000000102e+01 5.666680000000000064e+02 1.395599999999999952e+01 5.155538559999997688e+02 9.307071999999999568e-01 2.272047743999999341e+02
6.016666666666666829e-01 2.939399999999999835e+01 5.675679999999999836e+02 1.364199999999999946e+01 5.171238335999994433e+02 8.960383999999995686e-01 2.274744672000001060e+02
6.025000000000000355e-01 2.914600000000000080e+01 5.684400000000000546e+02 1.337400000000000055e+01 5.186520383999994692e+02 8.682303999999991806e-01 2.277824415999998564e+02
6.033333333333333881e-01 2.886599999999999966e+01 5.696140000000000327e+02 1.284999999999999964e+01 5.206772159999995893e+02 8.123039999999995819e-01 2.283035007999999664e+02
6.041666666666666297e-01 2.860200000000000031e+01 5.703440000000000509e+02 1.281600000000000072e+01 5.219801343999996561e+02 8.048127999999996618e-01 2.286146239999998500e+02
6.049999999999999822e-01 2.834199999999999875e+01 5.708440000000000509e+02 1.281799999999999962e+01 5.228865984000001390e+02 8.027071999999996210e-01 2.288051583999999821e+02
6.058333333333333348e-01 2.806400000000000006e+01 5.720839999999999463e+02 1.217200000000000060e+01 5.248386816000002000e+02 6.275519999999995546e-01 2.292204800000000375e+02
6.066666666666666874e-01 2.781200000000000117e+01 5.729840000000000373e+02 1.187599999999999945e+01 5.264175424000003432e+02 5.968191999999996611e-01 2.296480511999999692e+02
6.075000000000000400e-01 2.757999999999999829e+01 5.736040000000000418e+02 1.177200000000000024e+01 5.275340416000002506e+02 5.881151999999999491e-01 2.298993951999999013e+02
6.083333333333332815e-01 2.732600000000000051e+01 5.744339999999999691e+02 1.155199999999999960e+01 5.290231680000002825e+02 5.677472000000001184e-01 2.302169471999999359e+02
6.091666666666666341e-01 2.706599999999999895e+01 5.753440000000000509e+02 1.123199999999999932e+01 5.306417408000000933e+02 5.338240000000004093e-01 2.306006463999999312e+02
6.099999999999999867e-01 2.680999999999999872e+01 5.761499999999999773e+02 1.098799999999999955e+01 5.320964159999998628e+02 5.140512000000000414e-01 2.309088415999998745e+02
6.108333333333333393e-01 2.653000000000000114e+01 5.769959999999999809e+02 1.086599999999999966e+01 5.336404799999997977e+02 5.083263999999997340e-01 2.313023679999998876e+02
6.116666666666666918e-01 2.629200000000000159e+01 5.776520000000000437e+02 1.073399999999999999e+01 5.348365887999999586e+02 4.982911999999996011e-01 2.315256032000000062e+02
6.125000000000000444e-01 2.609199999999999875e+01 5.780879999999999654e+02 1.066200000000000081e+01 5.356329408000002559e+02 4.931135999999995412e-01 2.317174944000001631e+02
6.133333333333332860e-01 2.588599999999999923e+01 5.785499999999999545e+02 1.058999999999999986e+01 5.364799551999998357e+02 4.884191999999996647e-01 2.319345344000000750e+02
6.141666666666666385e-01 2.569000000000000128e+01 5.789500000000000455e+02 1.051800000000000068e+01 5.372140544000001228e+02 4.834527999999999048e-01 2.320969568000000436e+02
6.149999999999999911e-01 2.545400000000000063e+01 5.794059999999999491e+02 1.051399999999999935e+01 5.380577727999999524e+02 4.818591999999997100e-01 2.322680832000001487e+02
6.158333333333333437e-01 2.523999999999999844e+01 5.799859999999999900e+02 1.035599999999999987e+01 5.391157823999998300e+02 4.703903999999997088e-01 2.324948767999998722e+02
6.166666666666666963e-01 2.504400000000000048e+01 5.804299999999999500e+02 1.026600000000000001e+01 5.399316288000001123e+02 4.651487999999998624e-01 2.326627391999999475e+02
6.175000000000000488e-01 2.480199999999999960e+01 5.807939999999999827e+02 1.026800000000000068e+01 5.406114240000001701e+02 4.650591999999998394e-01 2.328244639999998924e+02
6.183333333333332904e-01 2.459799999999999898e+01 5.813220000000000027e+02 1.015199999999999925e+01 5.415786047999997663e+02 4.564639999999996478e-01 2.330000159999998743e+02
6.191666666666666430e-01 2.436799999999999855e+01 5.819420000000000073e+02 1.002200000000000024e+01 5.427185535999998365e+02 4.490335999999994776e-01 2.332269695999999897e+02
6.199999999999999956e-01 2.416799999999999926e+01 5.825620000000000118e+02 9.864000000000000767e+00 5.438540671999999176e+02 4.377695999999994814e-01 2.334668543999999031e+02
6.208333333333333481e-01 2.394000000000000128e+01 5.832980000000000018e+02 9.657999999999999474e+00 5.451924736000001985e+02 4.163935999999995308e-01 2.337898656000000415e+02
6.216666666666667007e-01 2.375799999999999912e+01 5.836860000000000355e+02 9.582000000000000739e+00 5.459068992000002254e+02 4.116959999999995623e-01 2.339420832000000132e+02
6.225000000000000533e-01 2.351999999999999957e+01 5.841480000000000246e+02 9.550000000000000711e+00 5.467613952000002655e+02 4.073791999999996083e-01 2.341340800000000115e+02
6.233333333333332948e-01 2.330600000000000094e+01 5.846860000000000355e+02 9.435999999999999943e+00 5.477403584000001047e+02 3.954015999999996311e-01 2.343432608000001380e+02
6.241666666666666474e-01 2.309600000000000009e+01 5.852400000000000091e+02 9.252000000000000668e+00 5.487509951999998066e+02 3.818687999999998972e-01 2.345901120000000617e+02
6.250000000000000000e-01 2.289600000000000080e+01 5.856319999999999482e+02 9.201999999999999957e+00 5.494741695999997546e+02 3.781823999999999741e-01 2.347626431999998999e+02
6.258333333333333526e-01 2.267999999999999972e+01 5.862160000000000082e+02 9.070000000000000284e+00 5.505499007999997048e+02 3.693056000000000672e-01 2.350066432000001839e+02
6.266666666666667052e-01 2.247400000000000020e+01 5.865839999999999463e+02 9.007999999999999119e+00 5.512364032000000407e+02 3.659136000000002276e-01 2.351703808000000038e+02
6.274999999999999467e-01 2.226200000000000045e+01 5.870900000000000318e+02 8.858000000000000540e+00 5.521714623999997684e+02 3.553120000000001277e-01 2.353666271999999253e+02
6.283333333333332993e-01 2.205600000000000094e+01 5.874439999999999600e+02 8.865999999999999659e+00 5.528396095999999034e+02 3.546240000000002168e-01 2.355044256000000189e+02
6.291666666666666519e-01 2.187999999999999901e+01 5.878260000000000218e+02 8.839999999999999858e+00 5.535514752000001408e+02 3.508831999999999507e-01 2.356483680000000618e+02
6.300000000000000044e-01 2.170799999999999841e+01 5.881380000000000337e+02 8.798000000000000043e+00 5.541345727999998871e+02 3.486496000000000040e-01 2.357690495999999030e+02
6.308333333333333570e-01 2.151800000000000068e+01 5.886240000000000236e+02 8.717999999999999972e+00 5.550300735999998096e+02 3.424448000000001602e-01 2.359752000000000010e+02
6.316666666666667096e-01 2.134199999999999875e+01 5.891059999999999945e+02 8.538000000000000256e+00 5.559189887999996245e+02 3.309856000000001575e-01 2.361608095999999364e+02
6.324999999999999512e-01 2.115599999999999881e+01 5.895879999999999654e+02 8.413999999999999702e+00 5.568061951999994790e+02 3.199936000000000447e-01 2.363954400000000362e+02
6.333333333333333037e-01 2.095799999999999841e+01 5.899180000000000064e+02 8.400000000000000355e+00 5.574256255999993073e+02 3.184927999999999093e-01 2.365281760000000588e+02
