# t er pr apr br abr
1.434000000000000000e+03 2.492070000000000000e+05 2.248410000000000000e+05 2.378530000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.435000000000000000e+03 2.492110000000000000e+05 2.248590000000000000e+05 2.378680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.436000000000000000e+03 2.492130000000000000e+05 2.248800000000000000e+05 2.378720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.437000000000000000e+03 2.492160000000000000e+05 2.249030000000000000e+05 2.378760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.438000000000000000e+03 2.492200000000000000e+05 2.249180000000000000e+05 2.378790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.439000000000000000e+03 2.492250000000000000e+05 2.249430000000000000e+05 2.378820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.440000000000000000e+03 2.492260000000000000e+05 2.249650000000000000e+05 2.378860000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.441000000000000000e+03 2.492290000000000000e+05 2.249830000000000000e+05 2.378910000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.442000000000000000e+03 2.492350000000000000e+05 2.250050000000000000e+05 2.378980000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.443000000000000000e+03 2.492350000000000000e+05 2.250230000000000000e+05 2.379170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.444000000000000000e+03 2.492350000000000000e+05 2.250430000000000000e+05 2.379210000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.445000000000000000e+03 2.492400000000000000e+05 2.250620000000000000e+05 2.379370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.446000000000000000e+03 2.492400000000000000e+05 2.250830000000000000e+05 2.379560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.447000000000000000e+03 2.492430000000000000e+05 2.250980000000000000e+05 2.379670000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.448000000000000000e+03 2.492450000000000000e+05 2.251130000000000000e+05 2.379710000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.449000000000000000e+03 2.492470000000000000e+05 2.251320000000000000e+05 2.379730000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.450000000000000000e+03 2.492500000000000000e+05 2.251530000000000000e+05 2.379770000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.451000000000000000e+03 2.492520000000000000e+05 2.251700000000000000e+05 2.379800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.452000000000000000e+03 2.492560000000000000e+05 2.251920000000000000e+05 2.379910000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.453000000000000000e+03 2.492600000000000000e+05 2.252070000000000000e+05 2.379930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.454000000000000000e+03 2.492650000000000000e+05 2.252210000000000000e+05 2.380000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.455000000000000000e+03 2.492710000000000000e+05 2.252350000000000000e+05 2.380030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.456000000000000000e+03 2.492720000000000000e+05 2.252480000000000000e+05 2.380050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.457000000000000000e+03 2.492750000000000000e+05 2.252640000000000000e+05 2.380100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.458000000000000000e+03 2.492790000000000000e+05 2.252840000000000000e+05 2.380120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.459000000000000000e+03 2.492810000000000000e+05 2.252950000000000000e+05 2.380160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.460000000000000000e+03 2.492820000000000000e+05 2.253190000000000000e+05 2.380170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.461000000000000000e+03 2.492830000000000000e+05 2.253340000000000000e+05 2.380340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.462000000000000000e+03 2.492870000000000000e+05 2.253540000000000000e+05 2.380390000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.463000000000000000e+03 2.492920000000000000e+05 2.253690000000000000e+05 2.380500000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.464000000000000000e+03 2.492940000000000000e+05 2.253780000000000000e+05 2.380530000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.465000000000000000e+03 2.493010000000000000e+05 2.254000000000000000e+05 2.380540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.466000000000000000e+03 2.493050000000000000e+05 2.254270000000000000e+05 2.380570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.467000000000000000e+03 2.493070000000000000e+05 2.254530000000000000e+05 2.380620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.468000000000000000e+03 2.493140000000000000e+05 2.254670000000000000e+05 2.380690000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.469000000000000000e+03 2.493160000000000000e+05 2.254900000000000000e+05 2.380850000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.470000000000000000e+03 2.493190000000000000e+05 2.255110000000000000e+05 2.380960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.471000000000000000e+03 2.493200000000000000e+05 2.255370000000000000e+05 2.381010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.472000000000000000e+03 2.493250000000000000e+05 2.255490000000000000e+05 2.381160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.473000000000000000e+03 2.493260000000000000e+05 2.255680000000000000e+05 2.381230000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.474000000000000000e+03 2.493320000000000000e+05 2.255800000000000000e+05 2.381440000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.475000000000000000e+03 2.493320000000000000e+05 2.255910000000000000e+05 2.381580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.476000000000000000e+03 2.493360000000000000e+05 2.256070000000000000e+05 2.381640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.477000000000000000e+03 2.493370000000000000e+05 2.256220000000000000e+05 2.381710000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.478000000000000000e+03 2.493380000000000000e+05 2.256500000000000000e+05 2.381740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.479000000000000000e+03 2.493410000000000000e+05 2.256700000000000000e+05 2.381830000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.480000000000000000e+03 2.493420000000000000e+05 2.256920000000000000e+05 2.381880000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.481000000000000000e+03 2.493460000000000000e+05 2.257080000000000000e+05 2.381980000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.482000000000000000e+03 2.493460000000000000e+05 2.257250000000000000e+05 2.382000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.483000000000000000e+03 2.493480000000000000e+05 2.257350000000000000e+05 2.382040000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.484000000000000000e+03 2.493510000000000000e+05 2.257470000000000000e+05 2.382090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.485000000000000000e+03 2.493540000000000000e+05 2.257690000000000000e+05 2.382160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.486000000000000000e+03 2.493540000000000000e+05 2.257960000000000000e+05 2.382230000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.487000000000000000e+03 2.493560000000000000e+05 2.258130000000000000e+05 2.382310000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.488000000000000000e+03 2.493590000000000000e+05 2.258370000000000000e+05 2.382360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.489000000000000000e+03 2.493640000000000000e+05 2.258550000000000000e+05 2.382450000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.490000000000000000e+03 2.493680000000000000e+05 2.258770000000000000e+05 2.382470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.491000000000000000e+03 2.493710000000000000e+05 2.258910000000000000e+05 2.382520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.492000000000000000e+03 2.493720000000000000e+05 2.259100000000000000e+05 2.382570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.493000000000000000e+03 2.493740000000000000e+05 2.259240000000000000e+05 2.382640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.494000000000000000e+03 2.493790000000000000e+05 2.259480000000000000e+05 2.382680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.495000000000000000e+03 2.493820000000000000e+05 2.259590000000000000e+05 2.382760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.496000000000000000e+03 2.493840000000000000e+05 2.259740000000000000e+05 2.382800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.497000000000000000e+03 2.493860000000000000e+05 2.259870000000000000e+05 2.382910000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.498000000000000000e+03 2.493880000000000000e+05 2.260040000000000000e+05 2.382930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.499000000000000000e+03 2.493890000000000000e+05 2.260250000000000000e+05 2.383140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.500000000000000000e+03 2.493910000000000000e+05 2.260490000000000000e+05 2.383160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.501000000000000000e+03 2.493950000000000000e+05 2.260660000000000000e+05 2.383170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.502000000000000000e+03 2.493990000000000000e+05 2.260820000000000000e+05 2.383270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.503000000000000000e+03 2.493990000000000000e+05 2.261040000000000000e+05 2.383340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.504000000000000000e+03 2.494000000000000000e+05 2.261200000000000000e+05 2.383360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.505000000000000000e+03 2.494030000000000000e+05 2.261380000000000000e+05 2.383460000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.506000000000000000e+03 2.494040000000000000e+05 2.261540000000000000e+05 2.383490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.507000000000000000e+03 2.494050000000000000e+05 2.261770000000000000e+05 2.383520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.508000000000000000e+03 2.494110000000000000e+05 2.261920000000000000e+05 2.383590000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.509000000000000000e+03 2.494130000000000000e+05 2.262040000000000000e+05 2.383690000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.510000000000000000e+03 2.494150000000000000e+05 2.262220000000000000e+05 2.383740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.511000000000000000e+03 2.494160000000000000e+05 2.262420000000000000e+05 2.383750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.512000000000000000e+03 2.494170000000000000e+05 2.262610000000000000e+05 2.383760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.513000000000000000e+03 2.494180000000000000e+05 2.262800000000000000e+05 2.383840000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.514000000000000000e+03 2.494190000000000000e+05 2.262930000000000000e+05 2.383870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.515000000000000000e+03 2.494220000000000000e+05 2.263150000000000000e+05 2.383960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.516000000000000000e+03 2.494230000000000000e+05 2.263310000000000000e+05 2.384030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.517000000000000000e+03 2.494260000000000000e+05 2.263490000000000000e+05 2.384190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.518000000000000000e+03 2.494270000000000000e+05 2.263660000000000000e+05 2.384270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.519000000000000000e+03 2.494310000000000000e+05 2.263830000000000000e+05 2.384310000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.520000000000000000e+03 2.494340000000000000e+05 2.263950000000000000e+05 2.384340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.521000000000000000e+03 2.494370000000000000e+05 2.264130000000000000e+05 2.384370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.522000000000000000e+03 2.494380000000000000e+05 2.264340000000000000e+05 2.384430000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.523000000000000000e+03 2.494390000000000000e+05 2.264490000000000000e+05 2.384460000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.524000000000000000e+03 2.494420000000000000e+05 2.264620000000000000e+05 2.384510000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.525000000000000000e+03 2.494420000000000000e+05 2.264950000000000000e+05 2.384600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.526000000000000000e+03 2.494460000000000000e+05 2.265090000000000000e+05 2.384660000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.527000000000000000e+03 2.494490000000000000e+05 2.265290000000000000e+05 2.384910000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.528000000000000000e+03 2.494490000000000000e+05 2.265400000000000000e+05 2.384970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.529000000000000000e+03 2.494510000000000000e+05 2.265480000000000000e+05 2.385090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.530000000000000000e+03 2.494530000000000000e+05 2.265680000000000000e+05 2.385110000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.531000000000000000e+03 2.494590000000000000e+05 2.265820000000000000e+05 2.385140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.532000000000000000e+03 2.494610000000000000e+05 2.266010000000000000e+05 2.385210000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.533000000000000000e+03 2.494650000000000000e+05 2.266120000000000000e+05 2.385260000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.534000000000000000e+03 2.494660000000000000e+05 2.266310000000000000e+05 2.385280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.535000000000000000e+03 2.494700000000000000e+05 2.266440000000000000e+05 2.385310000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.536000000000000000e+03 2.494730000000000000e+05 2.266580000000000000e+05 2.385350000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.537000000000000000e+03 2.494750000000000000e+05 2.266850000000000000e+05 2.385360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.538000000000000000e+03 2.494760000000000000e+05 2.267020000000000000e+05 2.385510000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.539000000000000000e+03 2.494810000000000000e+05 2.267190000000000000e+05 2.385560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.540000000000000000e+03 2.494820000000000000e+05 2.267390000000000000e+05 2.385650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.541000000000000000e+03 2.494860000000000000e+05 2.267610000000000000e+05 2.385690000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.542000000000000000e+03 2.494880000000000000e+05 2.267830000000000000e+05 2.385740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.543000000000000000e+03 2.494900000000000000e+05 2.268010000000000000e+05 2.385800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.544000000000000000e+03 2.494920000000000000e+05 2.268140000000000000e+05 2.385890000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.545000000000000000e+03 2.494940000000000000e+05 2.268300000000000000e+05 2.385920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.546000000000000000e+03 2.494980000000000000e+05 2.268450000000000000e+05 2.385960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.547000000000000000e+03 2.494990000000000000e+05 2.268660000000000000e+05 2.386050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.548000000000000000e+03 2.495000000000000000e+05 2.268870000000000000e+05 2.386110000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.549000000000000000e+03 2.495000000000000000e+05 2.269060000000000000e+05 2.386220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.550000000000000000e+03 2.495020000000000000e+05 2.269210000000000000e+05 2.386290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.551000000000000000e+03 2.495030000000000000e+05 2.269310000000000000e+05 2.386320000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.552000000000000000e+03 2.495040000000000000e+05 2.269440000000000000e+05 2.386380000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.553000000000000000e+03 2.495070000000000000e+05 2.269570000000000000e+05 2.386450000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.554000000000000000e+03 2.495110000000000000e+05 2.269740000000000000e+05 2.386490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.555000000000000000e+03 2.495140000000000000e+05 2.270000000000000000e+05 2.386560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.556000000000000000e+03 2.495170000000000000e+05 2.270140000000000000e+05 2.386570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.557000000000000000e+03 2.495190000000000000e+05 2.270260000000000000e+05 2.386600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.558000000000000000e+03 2.495210000000000000e+05 2.270430000000000000e+05 2.386620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.559000000000000000e+03 2.495210000000000000e+05 2.270600000000000000e+05 2.386700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.560000000000000000e+03 2.495230000000000000e+05 2.270740000000000000e+05 2.386740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.561000000000000000e+03 2.495240000000000000e+05 2.270920000000000000e+05 2.386760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.562000000000000000e+03 2.495260000000000000e+05 2.271100000000000000e+05 2.386800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.563000000000000000e+03 2.495290000000000000e+05 2.271290000000000000e+05 2.386870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.564000000000000000e+03 2.495310000000000000e+05 2.271450000000000000e+05 2.386970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.565000000000000000e+03 2.495350000000000000e+05 2.271650000000000000e+05 2.386990000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.566000000000000000e+03 2.495380000000000000e+05 2.271730000000000000e+05 2.387020000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.567000000000000000e+03 2.495380000000000000e+05 2.271880000000000000e+05 2.387050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.568000000000000000e+03 2.495400000000000000e+05 2.272060000000000000e+05 2.387140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.569000000000000000e+03 2.495410000000000000e+05 2.272270000000000000e+05 2.387160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.570000000000000000e+03 2.495410000000000000e+05 2.272480000000000000e+05 2.387190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.571000000000000000e+03 2.495430000000000000e+05 2.272670000000000000e+05 2.387280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.572000000000000000e+03 2.495450000000000000e+05 2.272750000000000000e+05 2.387330000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.573000000000000000e+03 2.495470000000000000e+05 2.272910000000000000e+05 2.387340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.574000000000000000e+03 2.495480000000000000e+05 2.273000000000000000e+05 2.387370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.575000000000000000e+03 2.495500000000000000e+05 2.273170000000000000e+05 2.387410000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.576000000000000000e+03 2.495540000000000000e+05 2.273400000000000000e+05 2.387560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.577000000000000000e+03 2.495550000000000000e+05 2.273550000000000000e+05 2.387740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.578000000000000000e+03 2.495580000000000000e+05 2.273730000000000000e+05 2.387790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.579000000000000000e+03 2.495580000000000000e+05 2.273850000000000000e+05 2.387830000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.580000000000000000e+03 2.495590000000000000e+05 2.274040000000000000e+05 2.387920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.581000000000000000e+03 2.495600000000000000e+05 2.274180000000000000e+05 2.387950000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.582000000000000000e+03 2.495630000000000000e+05 2.274310000000000000e+05 2.388000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.583000000000000000e+03 2.495630000000000000e+05 2.274460000000000000e+05 2.388030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.584000000000000000e+03 2.495630000000000000e+05 2.274550000000000000e+05 2.388100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.585000000000000000e+03 2.495660000000000000e+05 2.274700000000000000e+05 2.388100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.586000000000000000e+03 2.495660000000000000e+05 2.274860000000000000e+05 2.388160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.587000000000000000e+03 2.495690000000000000e+05 2.275080000000000000e+05 2.388240000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.588000000000000000e+03 2.495700000000000000e+05 2.275250000000000000e+05 2.388260000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.589000000000000000e+03 2.495730000000000000e+05 2.275430000000000000e+05 2.388280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.590000000000000000e+03 2.495760000000000000e+05 2.275550000000000000e+05 2.388470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.591000000000000000e+03 2.495790000000000000e+05 2.275710000000000000e+05 2.388470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.592000000000000000e+03 2.495790000000000000e+05 2.275910000000000000e+05 2.388520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.593000000000000000e+03 2.495810000000000000e+05 2.276010000000000000e+05 2.388570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.594000000000000000e+03 2.495810000000000000e+05 2.276240000000000000e+05 2.388610000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.595000000000000000e+03 2.495850000000000000e+05 2.276370000000000000e+05 2.388700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.596000000000000000e+03 2.495870000000000000e+05 2.276540000000000000e+05 2.388830000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.597000000000000000e+03 2.495880000000000000e+05 2.276640000000000000e+05 2.388870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.598000000000000000e+03 2.495920000000000000e+05 2.276810000000000000e+05 2.388970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.599000000000000000e+03 2.495950000000000000e+05 2.277000000000000000e+05 2.389000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.600000000000000000e+03 2.495960000000000000e+05 2.277100000000000000e+05 2.389020000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.601000000000000000e+03 2.495960000000000000e+05 2.277280000000000000e+05 2.389120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.602000000000000000e+03 2.495980000000000000e+05 2.277420000000000000e+05 2.389150000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.603000000000000000e+03 2.496020000000000000e+05 2.277550000000000000e+05 2.389220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.604000000000000000e+03 2.496020000000000000e+05 2.277670000000000000e+05 2.389310000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.605000000000000000e+03 2.496080000000000000e+05 2.277820000000000000e+05 2.389360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.606000000000000000e+03 2.496090000000000000e+05 2.277940000000000000e+05 2.389380000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.607000000000000000e+03 2.496130000000000000e+05 2.278080000000000000e+05 2.389600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.608000000000000000e+03 2.496160000000000000e+05 2.278270000000000000e+05 2.389700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.609000000000000000e+03 2.496170000000000000e+05 2.278450000000000000e+05 2.389760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.610000000000000000e+03 2.496190000000000000e+05 2.278600000000000000e+05 2.389920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.611000000000000000e+03 2.496200000000000000e+05 2.278730000000000000e+05 2.389970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.612000000000000000e+03 2.496200000000000000e+05 2.278900000000000000e+05 2.390040000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.613000000000000000e+03 2.496210000000000000e+05 2.279110000000000000e+05 2.390160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.614000000000000000e+03 2.496220000000000000e+05 2.279270000000000000e+05 2.390210000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.615000000000000000e+03 2.496230000000000000e+05 2.279460000000000000e+05 2.390220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.616000000000000000e+03 2.496260000000000000e+05 2.279620000000000000e+05 2.390280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.617000000000000000e+03 2.496270000000000000e+05 2.279780000000000000e+05 2.390330000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.618000000000000000e+03 2.496280000000000000e+05 2.279890000000000000e+05 2.390400000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.619000000000000000e+03 2.496290000000000000e+05 2.279990000000000000e+05 2.390480000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.620000000000000000e+03 2.496290000000000000e+05 2.280170000000000000e+05 2.390660000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.621000000000000000e+03 2.496330000000000000e+05 2.280360000000000000e+05 2.390700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.622000000000000000e+03 2.496330000000000000e+05 2.280490000000000000e+05 2.390770000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.623000000000000000e+03 2.496350000000000000e+05 2.280650000000000000e+05 2.390810000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.624000000000000000e+03 2.496370000000000000e+05 2.280780000000000000e+05 2.390850000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.625000000000000000e+03 2.496370000000000000e+05 2.280870000000000000e+05 2.391060000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.626000000000000000e+03 2.496390000000000000e+05 2.280970000000000000e+05 2.391070000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.627000000000000000e+03 2.496430000000000000e+05 2.281130000000000000e+05 2.391120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
